name,prefix,suffix,long,lat,level,id,huyen_id
Xã Mường Hum,Xã,Mường Hum,103.711613,22.53007,3,722224,1328
Xã Phước Đông,Xã,Phước Đông,106.623461,10.487748,3,722225,1329
Xã Nam Hùng,Xã,Nam Hùng,106.211882,20.340574,3,722226,1330
Xã Lạng Sơn,Xã,Lạng Sơn,105.162296,18.950067,3,722227,1331
Xã Kim Chính,Xã,Kim Chính,106.083885,20.105621,3,722228,1332
Xã Tứ Xã,Xã,Tứ Xã,105.302684,21.2886,3,722230,1334
Xã Xuân Phương,Xã,Xuân Phương,109.291404,13.445284,3,722231,1335
Xã Tân Hóa,Xã,Tân Hóa,106.041926,17.77261,3,722232,1336
Xã Duy Thu,Xã,Duy Thu,108.068093,15.800055,3,722233,1337
Xã Đức Tân,Xã,Đức Tân,108.880796,14.975099,3,722234,1338
Phường Yên Hải,Phường,Yên Hải,106.802138,20.900193,3,722235,1339
Xã Hải Quy,Xã,Hải Quy,107.204107,16.766398,3,722236,1340
Xã Thới An Hội,Xã,Thới An Hội,105.984952,9.789687,3,722237,1341
Xã Mường Trai,Xã,Mường Trai,103.95722,21.613931,3,722238,1342
Xã An Ninh,Xã,An Ninh,106.413605,20.660339,3,722240,1344
Xã Linh Sơn,Xã,Linh Sơn,105.85942,21.62025,3,722241,1345
Xã Cẩm Quý,Xã,Cẩm Quý,105.460142,20.276905,3,722242,1346
Xã Thượng Quảng,Xã,Thượng Quảng,107.628971,16.123811,3,722243,1347
Xã Long Định,Xã,Long Định,106.254801,10.400749,3,722244,1348
Xã Nhị Long Phú,Xã,Nhị Long Phú,106.233606,10.032063,3,722245,1349
Xã Hợp Hòa,Xã,Hợp Hòa,105.447138,21.587686,3,722246,1350
Xã Tân An Hội,Xã,Tân An Hội,106.102159,10.172955,3,722247,1351
Xã Kim Long,Xã,Kim Long,105.597761,21.377137,3,722248,1352
Xã Lương Thịnh,Xã,Lương Thịnh,104.824567,21.700206,3,722249,1353
Phường Trần Phú,Phường,Trần Phú,105.885699,20.976174,3,722443,1547
Phường 6,Phường,6,106.645302,10.751576,3,722444,1548
Phường Máy Chai,Phường,Máy Chai,106.701756,20.869504,3,722445,1549
Xã Vĩnh Lợi,Xã,Vĩnh Lợi,105.30609,10.404973,3,722448,1552
Xã Giáo Liêm,Xã,Giáo Liêm,106.806962,21.386409,3,722451,1555
Xã Kim Lư,Xã,Kim Lư,106.195615,22.23694,3,722452,1556
Xã Phú Lâm,Xã,Phú Lâm,105.99981,21.168244,3,722453,1557
Xã Lương Phú,Xã,Lương Phú,106.433055,10.185124,3,722454,1558
Xã Thanh An,Xã,Thanh An,106.401266,11.196688,3,722455,1559
Xã Cát Sơn,Xã,Cát Sơn,108.974745,14.100026,3,722456,1560
Xã Tân Thành,Xã,Tân Thành,107.941291,10.722755,3,722458,1562
Xã Hà Trì,Xã,Hà Trì,106.34461,22.629744,3,722460,1564
Xã Ea Tir,Xã,Ea Tir,108.072368,13.098532,3,722461,1565
Xã Quảng Tín,Xã,Quảng Tín,107.443584,11.934867,3,722462,1566
Xã Pa Thơm,Xã,Pa Thơm,102.919738,21.309248,3,722463,1567
Xã Phú Vinh,Xã,Phú Vinh,107.360155,11.208601,3,722464,1568
Xã Thường Thới Tiền,Xã,Thường Thới Tiền,105.247512,10.813013,3,722465,1569
Xã Ia Hlốp,Xã,Ia Hlốp,108.028847,13.686433,3,722466,1570
Xã Sảng Tủng,Xã,Sảng Tủng,105.227987,23.222655,3,722467,1571
Xã Thanh Lưu,Xã,Thanh Lưu,105.949614,20.473376,3,722468,1572
Xã Hương Thủy,Xã,Hương Thủy,105.692784,18.245156,3,722469,1573
Xã Hồng Hưng,Xã,Hồng Hưng,106.311951,20.83577,3,722470,1574
Xã Tân Bình,Xã,Tân Bình,105.66362,9.894497,3,722471,1575
Xã Liên Hòa,Xã,Liên Hòa,105.730767,20.508483,3,722472,1576
Xã Tam Đa,Xã,Tam Đa,106.226151,20.683497,3,722473,1577
Xã Ngọc Thành,Xã,Ngọc Thành,105.372487,9.923766,3,722475,1579
Xã Sơn Bình,Xã,Sơn Bình,103.66959,22.339594,3,722477,1581
Xã Phi Tô,Xã,Phi Tô,108.260114,11.86546,3,722478,1582
Xã Hữu Liên,Xã,Hữu Liên,106.376991,21.692532,3,722479,1583
Xã Pha Long,Xã,Pha Long,104.237417,22.815316,3,722480,1584
Xã Thanh Vĩnh Đông,Xã,Thanh Vĩnh Đông,106.570429,10.415952,3,722481,1585
Xã Nghĩa Hùng,Xã,Nghĩa Hùng,106.129042,20.039742,3,722482,1586
Xã Môn Sơn,Xã,Môn Sơn,104.947739,18.94299,3,722483,1587
Xã Lạng Phong,Xã,Lạng Phong,105.762001,20.315676,3,722484,1588
Xã Hữu Đô,Xã,Hữu Đô,105.19414,21.640961,3,722486,1590
Xã Sông Hinh,Xã,Sông Hinh,108.917439,12.830131,3,722487,1591
Xã Trường Xuân,Xã,Trường Xuân,106.621711,17.30698,3,722488,1592
Xã Sông Trà,Xã,Sông Trà,108.043744,15.541064,3,722489,1593
Xã Hồng Phong,Xã,Hồng Phong,106.510424,21.073316,3,722491,1595
Xã Hướng Phùng,Xã,Hướng Phùng,106.581794,16.74174,3,722492,1596
Xã Trường Khánh,Xã,Trường Khánh,106.009179,9.676852,3,722493,1597
Xã Mường Bang,Xã,Mường Bang,104.771382,21.141575,3,722494,1598
Xã Thái Hồng,Xã,Thái Hồng,106.494717,20.519933,3,722496,1600
Xã Liên Lộc,Xã,Liên Lộc,105.912054,19.944841,3,722498,1602
Xã Phong Hiền,Xã,Phong Hiền,107.454504,16.546223,3,722499,1603
Xã Mỹ Tịnh An,Xã,Mỹ Tịnh An,106.382131,10.460845,3,722500,1604
Xã Nguyệt Hóa,Xã,Nguyệt Hóa,106.299309,9.926065,3,722501,1605
Xã Kim Quan,Xã,Kim Quan,105.43829,21.852687,3,722502,1606
Xã Ngãi Tứ,Xã,Ngãi Tứ,105.912724,9.971648,3,722503,1607
Xã Túc Đán,Xã,Túc Đán,104.422662,21.583647,3,722505,1609
Phường Sài Đồng,Phường,Sài Đồng,105.910833,21.035592,3,722699,1803
Xã Hòa Tiến,Xã,Hòa Tiến,108.182094,15.970506,3,722702,1806
Xã Long Điền B,Xã,Long Điền B,105.45919,10.485324,3,722704,1808
Xã Liên Sơn,Xã,Liên Sơn,106.115186,21.406048,3,722707,1811
Xã Vân Tùng,Xã,Vân Tùng,105.996909,22.431038,3,722708,1812
Xã Tam Sơn,Xã,Tam Sơn,105.959199,21.145688,3,722709,1813
Xã Minh Đức,Xã,Minh Đức,106.408939,10.058297,3,722710,1814
Xã Vĩnh Hòa,Xã,Vĩnh Hòa,106.771846,11.267073,3,722711,1815
Xã Mỹ Lộc,Xã,Mỹ Lộc,109.073513,14.305824,3,722712,1816
Xã Lộc Thái,Xã,Lộc Thái,106.600648,11.809662,3,722713,1817
Xã Trí Lực,Xã,Trí Lực,105.144648,9.448286,3,722715,1819
Xã Phan Thanh,Xã,Phan Thanh,105.834046,22.631149,3,722716,1820
Xã Ea Ô,Xã,Ea Ô,108.485777,12.708602,3,722717,1821
Xã Pú Hồng,Xã,Pú Hồng,103.204398,21.094105,3,722719,1823
Xã Phú Sơn,Xã,Phú Sơn,107.518912,11.325515,3,722720,1824
Xã Tân Khánh Trung,Xã,Tân Khánh Trung,105.707766,10.379148,3,722721,1825
Xã Ia Sao,Xã,Ia Sao,107.927722,14.066656,3,722722,1826
Xã Vĩ Thượng,Xã,Vĩ Thượng,104.725488,22.258663,3,722723,1827
Xã Liên Sơn,Xã,Liên Sơn,105.605541,20.820249,3,722728,1832
Xã Nhật Tân,Xã,Nhật Tân,106.087785,20.699318,3,722729,1833
Xã Khánh Trung,Xã,Khánh Trung,108.895998,12.324792,3,722730,1834
Xã Vĩnh Tuy,Xã,Vĩnh Tuy,105.360769,9.618419,3,722731,1835
Xã Tà Hừa,Xã,Tà Hừa,103.739239,21.819079,3,722733,1837
Xã Lợi Bác,Xã,Lợi Bác,107.001723,21.647612,3,722735,1839
Xã Trực Khang,Xã,Trực Khang,106.199215,20.254976,3,722738,1842
Xã Diễn Hoàng,Xã,Diễn Hoàng,105.630815,19.088857,3,722739,1843
Xã Khánh Mậu,Xã,Khánh Mậu,106.111469,20.201133,3,722740,1844
Xã Phú Nham,Xã,Phú Nham,105.322169,21.427253,3,722742,1846
Xã Sơn Phước,Xã,Sơn Phước,108.949966,13.115143,3,722743,1847
Xã Quảng Phú,Xã,Quảng Phú,106.445323,17.882632,3,722744,1848
Xã Đại Minh,Xã,Đại Minh,108.066966,15.849675,3,722745,1849
Xã Hành Tín Tây,Xã,Hành Tín Tây,108.766285,14.925601,3,722746,1850
Xã Mò Ó,Xã,Mò Ó,106.918117,16.67264,3,722748,1852
Xã Nậm Ét,Xã,Nậm Ét,103.745125,21.561639,3,722750,1854
Xã Đông Quý,Xã,Đông Quý,106.538094,20.44016,3,722752,1856
Xã Nga My,Xã,Nga My,105.947913,21.431664,3,722753,1857
Xã Hà Lĩnh,Xã,Hà Lĩnh,105.766249,19.994145,3,722754,1858
Xã Lộc Trì,Xã,Lộc Trì,107.885192,16.269658,3,722755,1859
Xã Tân Tây,Xã,Tân Tây,106.716431,10.401697,3,722756,1860
Xã Tập Ngãi,Xã,Tập Ngãi,106.268005,9.810561,3,722757,1861
Xã Tích Thiện,Xã,Tích Thiện,105.97807,9.914491,3,722759,1863
Xã Lũng Hòa,Xã,Lũng Hòa,105.465398,21.27924,3,722760,1864
Xã Hạnh Sơn,Xã,Hạnh Sơn,104.496282,21.5694,3,722761,1865
Phường Phương Liên,Phường,Phương Liên,105.837075,21.011073,3,722955,2059
Phường 4,Phường,4,106.675896,10.739718,3,722956,2060
Xã Hồng Thái,Xã,Hồng Thái,106.624499,20.820459,3,722957,2061
Xã Thạnh An,Xã,Thạnh An,105.32536,10.199944,3,722959,2063
Xã Phú Lâm,Xã,Phú Lâm,105.278039,10.735677,3,722960,2064
Xã Phước Thuận,Xã,Phước Thuận,107.394097,10.527676,3,722961,2065
Xã Quảng Minh,Xã,Quảng Minh,106.089007,21.258743,3,722963,2067
Xã Trung Nghĩa,Xã,Trung Nghĩa,105.963757,21.188536,3,722965,2069
Xã Mỹ An,Xã,Mỹ An,106.527834,9.983475,3,722966,2070
Xã Tây Phú,Xã,Tây Phú,108.908144,13.904147,3,722968,2072
Xã Thuận Phú,Xã,Thuận Phú,106.884577,11.590701,3,722969,2073
Xã Tân Hà,Xã,Tân Hà,107.494578,11.071384,3,722970,2074
Xã Phong Điền,Xã,Phong Điền,104.895677,9.048976,3,722971,2075
Xã Quài Tở,Xã,Quài Tở,103.437334,21.564759,3,722975,2079
Xã Tân Thành,Xã,Tân Thành,105.593213,10.256685,3,722977,2081
Xã Thái An,Xã,Thái An,105.094032,22.981198,3,722979,2083
Xã Thạch Kim,Xã,Thạch Kim,105.91553,18.458771,3,722981,2085
Xã Nam Chính,Xã,Nam Chính,106.32478,21.03231,3,722982,2086
Xã Nà Phòn,Xã,Nà Phòn,105.069817,20.659595,3,722984,2088
Xã Xuân Quan,Xã,Xuân Quan,105.913868,20.962227,3,722985,2089
Xã Nam Thái Sơn,Xã,Nam Thái Sơn,104.970824,10.251244,3,722987,2091
Xã Ya Xiêr,Xã,Ya Xiêr,107.806843,14.355537,3,722988,2092
Xã Nậm Pì,Xã,Nậm Pì,103.155429,22.168862,3,722989,2093
Xã Lâm Ca,Xã,Lâm Ca,107.022083,21.434285,3,722991,2095
Xã Si Ma Cai,Xã,Si Ma Cai,104.271795,22.691535,3,722992,2096
Xã Hiệp Hòa,Xã,Hiệp Hòa,106.334951,10.933697,3,722993,2097
Xã Minh Thuận,Xã,Minh Thuận,106.048039,20.439787,3,722994,2098
Xã Hưng Phú,Xã,Hưng Phú,105.647734,18.581419,3,722995,2099
Xã Yên Mỹ,Xã,Yên Mỹ,106.015841,20.12951,3,722996,2100
Xã Thạch Kiệt,Xã,Thạch Kiệt,104.970971,21.24243,3,722998,2102
Xã Sơn Thành Tây,Xã,Sơn Thành Tây,109.065421,12.975107,3,722999,2103
Xã Nam Hóa,Xã,Nam Hóa,106.101382,17.831964,3,723000,2104
Xã Tà Pơơ,Xã,Tà Pơơ,107.594189,15.718765,3,723001,2105
Xã Phổ Quang,Xã,Phổ Quang,108.967601,14.851984,3,723002,2106
Xã Thạnh Quới,Xã,Thạnh Quới,105.800078,9.45778,3,723005,2109
Xã Mường Cai,Xã,Mường Cai,103.744971,20.919407,3,723006,2110
Xã Tân Thành,Xã,Tân Thành,106.2944,11.510259,3,723007,2111
Xã Minh Lãng,Xã,Minh Lãng,106.270316,20.480096,3,723008,2112
Xã Tức Tranh,Xã,Tức Tranh,105.770123,21.710933,3,723009,2113
Xã Hoằng Hải,Xã,Hoằng Hải,105.928222,19.857322,3,723010,2114
Xã Phú Thanh,Xã,Phú Thanh,107.597886,16.547203,3,723011,2115
Xã Thạnh Trị,Xã,Thạnh Trị,106.61072,10.35624,3,723012,2116
Xã Ngãi Xuyên,Xã,Ngãi Xuyên,106.2591,9.703777,3,723013,2117
Xã Thanh Bình,Xã,Thanh Bình,106.231543,10.110375,3,723015,2119
Xã Tề Lỗ,Xã,Tề Lỗ,105.548074,21.255441,3,723016,2120
Xã Lâm Giang,Xã,Lâm Giang,104.473417,22.071306,3,723017,2121
Phường Tăng Nhơn Phú A,Phường,Tăng Nhơn Phú A,106.78981,10.844344,3,723212,2316
Xã Quang Trung,Xã,Quang Trung,106.524964,20.812148,3,723213,2317
Xã Trường Xuân A,Xã,Trường Xuân A,105.509081,9.953189,3,723215,2319
Xã Thoại Giang,Xã,Thoại Giang,105.259023,10.259962,3,723216,2320
Xã Nội Hoàng,Xã,Nội Hoàng,106.16519,21.240395,3,723219,2323
Xã Thành An,Xã,Thành An,106.316211,10.205041,3,723222,2326
Xã Phước Thắng,Xã,Phước Thắng,109.207549,13.910316,3,723224,2328
Xã Tân Quan,Xã,Tân Quan,106.677169,11.568413,3,723225,2329
Xã La Ngâu,Xã,La Ngâu,107.781608,11.167501,3,723226,2330
Xã Ngọc Động,Xã,Ngọc Động,106.397898,22.632443,3,723228,2332
Xã Tủa Thàng,Xã,Tủa Thàng,103.412028,21.985728,3,723231,2335
Xã Hưng Thịnh,Xã,Hưng Thịnh,107.076577,10.939786,3,723232,2336
Xã Nghĩa An,Xã,Nghĩa An,108.66395,14.13251,3,723234,2338
Xã Ngọc Linh,Xã,Ngọc Linh,105.013167,22.674268,3,723235,2339
Xã Xuân Lam,Xã,Xuân Lam,105.698391,18.577706,3,723237,2341
Xã Mường Tuổng,Xã,Mường Tuổng,104.902983,21.007179,3,723240,2344
Xã Việt Hưng,Xã,Việt Hưng,106.096407,20.983064,3,723241,2345
Xã Vạn Thạnh,Xã,Vạn Thạnh,109.33767,12.604895,3,723242,2346
Xã Văn Xuôi,Xã,Văn Xuôi,107.993889,14.893291,3,723244,2348
Xã Triệu Hải,Xã,Triệu Hải,107.523171,11.518555,3,723246,2350
Xã Hùng Sơn,Xã,Hùng Sơn,106.486348,22.227704,3,723247,2351
Xã Minh Lương,Xã,Minh Lương,104.054665,22.00847,3,723248,2352
Xã Mỹ Thạnh Tây,Xã,Mỹ Thạnh Tây,106.233621,10.905489,3,723249,2353
Xã Xuân Phong,Xã,Xuân Phong,106.360687,20.324556,3,723250,2354
Xã Mường Ải,Xã,Mường Ải,104.012095,19.284739,3,723251,2355
Xã Quang Húc,Xã,Quang Húc,105.199903,21.291461,3,723254,2358
Xã An Nghiệp,Xã,An Nghiệp,109.160296,13.301296,3,723255,2359
Xã Sơn Thành,Xã,Sơn Thành,108.55983,15.091695,3,723258,2362
Xã Quảng Sơn,Xã,Quảng Sơn,107.635934,21.476839,3,723259,2363
Xã Triệu Phước,Xã,Triệu Phước,107.174555,16.855334,3,723260,2364
Xã Phước Lưu,Xã,Phước Lưu,106.228065,11.039559,3,723263,2367
Xã Sảng Mộc,Xã,Sảng Mộc,106.004003,21.884314,3,723265,2369
Xã Yên Thắng,Xã,Yên Thắng,105.074246,20.153834,3,723266,2370
Xã Quảng Vinh,Xã,Quảng Vinh,107.49673,16.560319,3,723267,2371
Xã Thạnh Hòa,Xã,Thạnh Hòa,106.110981,10.549931,3,723268,2372
Xã Nhạo Sơn,Xã,Nhạo Sơn,105.420062,21.426575,3,723272,2376
Xã Mỹ Gia,Xã,Mỹ Gia,104.952843,21.932276,3,723273,2377
Phường Thượng Đình,Phường,Thượng Đình,105.81598,21.000102,3,723467,2571
Phường 5,Phường,5,106.666791,10.761497,3,723468,2572
Xã Việt Hải,Xã,Việt Hải,107.039956,20.804094,3,723469,2573
Xã Tân Lợi,Xã,Tân Lợi,105.043852,10.510207,3,723472,2576
Xã Đồng Tiến,Xã,Đồng Tiến,106.152945,21.571513,3,723475,2579
Xã Vĩnh Hảo,Xã,Vĩnh Hảo,108.762044,11.311159,3,723482,2586
Xã Quang Trọng,Xã,Quang Trọng,106.168852,22.460395,3,723484,2588
Xã Hòa Thành,Xã,Hòa Thành,108.300467,12.568626,3,723485,2589
Xã Trị An,Xã,Trị An,106.964955,11.098814,3,723488,2592
Xã Phú Thọ,Xã,Phú Thọ,105.490836,10.68274,3,723489,2593
Xã Sró,Xã,Sró,108.659475,13.682191,3,723490,2594
Xã Nàn Xỉn,Xã,Nàn Xỉn,104.545141,22.784873,3,723491,2595
Xã Đức Lạng,Xã,Đức Lạng,105.566471,18.440793,3,723493,2597
Xã Thanh An,Xã,Thanh An,106.447144,20.936395,3,723494,2598
Xã Nam Sơn,Xã,Nam Sơn,105.175666,20.54835,3,723496,2600
Xã Tân Việt,Xã,Tân Việt,106.067913,20.86195,3,723497,2601
Xã Tân Lang,Xã,Tân Lang,106.611338,22.057152,3,723503,2607
Xã Vĩnh Lợi,Xã,Vĩnh Lợi,105.749512,10.765004,3,723505,2609
Xã Yên Khánh,Xã,Yên Khánh,105.99658,20.336915,3,723506,2610
Xã Nam Kim,Xã,Nam Kim,105.552144,18.57294,3,723507,2611
Xã Khải Xuân,Xã,Khải Xuân,105.217044,21.445904,3,723510,2614
Xã Za Hung,Xã,Za Hung,107.648151,15.889032,3,723513,2617
Xã Tân Dân,Xã,Tân Dân,106.866219,21.161154,3,723515,2619
Xã Vĩnh Lâm,Xã,Vĩnh Lâm,107.009863,16.999412,3,723516,2620
Xã Viên Bình,Xã,Viên Bình,106.081872,9.506266,3,723517,2621
Xã Co Mạ,Xã,Co Mạ,103.558875,21.315335,3,723518,2622
Phường Đức Thắng,Phường,Đức Thắng,105.774038,21.078063,3,723723,2827
Phường 4,Phường,4,106.657098,10.758481,3,723724,2828
Xã Ngũ Đoan,Xã,Ngũ Đoan,106.677609,20.719573,3,723725,2829
Xã Ô Lâm,Xã,Ô Lâm,104.980749,10.361622,3,723728,2832
Xã Yên Sơn,Xã,Yên Sơn,105.929926,22.769651,3,723740,2844
Xã Xuân Phú,Xã,Xuân Phú,107.31186,10.903766,3,723744,2848
Xã Tân Phú,Xã,Tân Phú,105.505731,10.57175,3,723745,2849
Xã Ia Rsươm,Xã,Ia Rsươm,108.591882,13.310351,3,723746,2850
Xã Mậu Long,Xã,Mậu Long,105.298851,23.064522,3,723747,2851
Xã Thạch Hội,Xã,Thạch Hội,105.991837,18.322631,3,723749,2853
Xã Lê Hồng,Xã,Lê Hồng,106.198946,20.772364,3,723750,2854
Xã Phú Lai,Xã,Phú Lai,105.644285,20.370153,3,723752,2856
Xã Song Giang,Xã,Song Giang,106.596941,21.914605,3,723759,2863
Xã Tân Lập,Xã,Tân Lập,105.946866,10.627304,3,723761,2865
Xã Nghi Lâm,Xã,Nghi Lâm,105.539499,18.828712,3,723763,2867
Xã Tân Lập,Xã,Tân Lập,105.206778,21.017712,3,723766,2870
Xã Tịnh Trà,Xã,Tịnh Trà,108.691719,15.231183,3,723770,2874
Xã Phiêng Khoài,Xã,Phiêng Khoài,104.308637,20.957154,3,723774,2878
Xã Nga Mỹ,Xã,Nga Mỹ,105.965423,19.994711,3,723778,2882
Xã Phú An,Xã,Phú An,106.040573,10.368967,3,723780,2884
Phường Trung Mỹ Tây,Phường,Trung Mỹ Tây,106.615004,10.854918,3,723980,3084
Xã Phú Xuân,Xã,Phú Xuân,108.387417,12.880939,3,723997,3101
Xã Thạnh Lợi,Xã,Thạnh Lợi,105.700468,10.731603,3,724001,3105
Xã Kon Thụp,Xã,Kon Thụp,108.265493,13.867591,3,724002,3106
Xã Hương Thọ,Xã,Hương Thọ,105.576642,18.335571,3,724005,3109
Xã Hưng Đạo,Xã,Hưng Đạo,106.374426,20.858429,3,724006,3110
Xã Thạnh Trị,Xã,Thạnh Trị,105.22163,10.053378,3,724011,3115
Xã Phú Hội,Xã,Phú Hội,108.363246,11.695863,3,724014,3118
Xã Tân Phước Tây,Xã,Tân Phước Tây,106.540739,10.533791,3,724017,3121
Xã Nghĩa Liên,Xã,Nghĩa Liên,105.351441,19.327548,3,724019,3123
Xã Trung Nghĩa,Xã,Trung Nghĩa,105.29933,21.083562,3,724022,3126
Xã Tam Quang,Xã,Tam Quang,108.68096,15.471112,3,724025,3129
Xã Tân Xuân,Xã,Tân Xuân,104.761813,20.647181,3,724030,3134
Xã Ngọc Khê,Xã,Ngọc Khê,105.357623,20.09434,3,724034,3138
Xã Đường Lâm,Xã,Đường Lâm,105.468405,21.161351,3,724235,3339
Xã Hòa Bình,Xã,Hòa Bình,106.67751,20.937083,3,724237,3341
Xã Lăng Hiếu,Xã,Lăng Hiếu,106.477871,22.844381,3,724252,3356
Xã Hòa An,Xã,Hòa An,108.338124,12.715564,3,724253,3357
Xã Ia Băng,Xã,Ia Băng,108.047125,13.891044,3,724258,3362
Xã Kỳ Phú,Xã,Kỳ Phú,106.262661,18.188919,3,724261,3365
Xã Thủy Tây,Xã,Thủy Tây,106.118368,10.634983,3,724273,3377
Xã Hiến Sơn,Xã,Hiến Sơn,105.427804,18.844507,3,724275,3379
Xã Ngọc Lập,Xã,Ngọc Lập,105.110828,21.24937,3,724278,3382
Xã Phước Thành,Xã,Phước Thành,107.892986,15.285909,3,724281,3385
Xã Nghĩa Thắng,Xã,Nghĩa Thắng,108.714286,15.132566,3,724282,3386
Xã Tiên Lãng,Xã,Tiên Lãng,107.403752,21.328587,3,724283,3387
Xã Xuân Du,Xã,Xuân Du,105.557997,19.769015,3,724290,3394
Xã Khánh Thượng,Xã,Khánh Thượng,105.315223,21.031021,3,724491,3595
Phường 22,Phường,22,106.716608,10.789437,3,724492,3596
Xã Nam Hưng,Xã,Nam Hưng,106.635977,20.660978,3,724493,3597
Xã Yang Tao,Xã,Yang Tao,108.2172,12.437344,3,724509,3613
Xã Nhị Thành,Xã,Nhị Thành,106.434566,10.583092,3,724529,3633
Xã Quế Sơn,Xã,Quế Sơn,104.94351,19.599764,3,724531,3635
Xã Tam Vinh,Xã,Tam Vinh,108.392598,15.53713,3,724537,3641
Xã Thắng Lợi,Xã,Thắng Lợi,107.300983,20.899862,3,724539,3643
Xã Thanh Quân,Xã,Thanh Quân,105.227656,19.697012,3,724546,3650
Xã Hồng Phong,Xã,Hồng Phong,105.706034,20.832795,3,724747,3851
Phường 4,Phường,4,106.684458,10.821538,3,724748,3852
Xã Hưng Nhân,Xã,Hưng Nhân,106.459668,20.658145,3,724749,3853
Xã Ea Trang,Xã,Ea Trang,108.855028,12.58682,3,724765,3869
Xã Châu Tiến,Xã,Châu Tiến,105.005256,19.607455,3,724787,3891
Xã Quế Phú,Xã,Quế Phú,108.313318,15.79701,3,724793,3897
Xã Tân Thọ,Xã,Tân Thọ,105.651897,19.735622,3,724802,3906
Xã Dương Xá,Xã,Dương Xá,105.96882,21.00443,3,725003,4107
Phường 4,Phường,4,106.679964,10.804943,3,725004,4108
Xã Châu Tiến,Xã,Châu Tiến,105.135578,19.423476,3,725043,4147
Xã Đông Thanh,Xã,Đông Thanh,105.697895,19.848131,3,725058,4162
Xã Kim Chung,Xã,Kim Chung,105.707573,21.050216,3,725259,4363
Phường 5,Phường,5,106.661977,10.791456,3,725260,4364
Xã Quỳnh Hoa,Xã,Quỳnh Hoa,105.6361,19.177532,3,725299,4403
Xã Bình Minh,Xã,Bình Minh,108.429149,15.773743,3,725305,4409
Xã Phú Thanh,Xã,Phú Thanh,105.0224,20.555263,3,725314,4418
Xã Thanh Lâm,Xã,Thanh Lâm,105.73643,21.195933,3,725515,4619
Phường Tây Thạnh,Phường,Tây Thạnh,106.624565,10.815309,3,725516,4620
Xã Nghĩa Hoàn,Xã,Nghĩa Hoàn,105.278453,19.142543,3,725555,4659
Xã Tiên Mỹ,Xã,Tiên Mỹ,108.318538,15.501191,3,725561,4665
Xã Trung Thượng,Xã,Trung Thượng,104.98814,20.28673,3,725570,4674
Xã Hợp Tiến,Xã,Hợp Tiến,105.698675,20.688178,3,725771,4875
Phường Tam Phú,Phường,Tam Phú,106.745516,10.863364,3,725772,4876
Xã Thanh Đức,Xã,Thanh Đức,105.188535,18.857407,3,725811,4915
Xã Quảng Lĩnh,Xã,Quảng Lĩnh,105.79871,19.64431,3,725826,4930
Xã Tân Hội,Xã,Tân Hội,105.702513,21.094257,3,726027,5131
Xã Quy Đức,Xã,Quy Đức,106.655842,10.648618,3,726028,5132
Xã Tam Thái,Xã,Tam Thái,104.532672,19.226549,3,726067,5171
Xã Thạch Sơn,Xã,Thạch Sơn,105.608149,20.185929,3,726082,5186
Xã Mai Lâm,Xã,Mai Lâm,105.888517,21.086682,3,726283,5387
Xã Hồng Thành,Xã,Hồng Thành,105.52235,19.037709,3,726323,5427
Xã Thiệu Long,Xã,Thiệu Long,105.691102,19.928368,3,726338,5442
Xã Hòa Phú,Xã,Hòa Phú,105.778803,20.670384,3,726539,5643
Xã Phước Thạnh,Xã,Phước Thạnh,106.427344,11.006002,3,726540,5644
Xã Thọ Hải,Xã,Thọ Hải,105.481236,19.942373,3,726594,5698
Xã Khai Thái,Xã,Khai Thái,105.96336,20.70723,3,726795,5899
Xã Xuân Thới Sơn,Xã,Xuân Thới Sơn,106.582812,10.880922,3,726796,5900
Xã Xuân Cao,Xã,Xuân Cao,105.369848,19.85817,3,726850,5954
Xã Sen Chiểu,Xã,Sen Chiểu,105.529675,21.142237,3,727051,6155
Xã Hải Lĩnh,Xã,Hải Lĩnh,105.793779,19.498291,3,727106,6210
Xã Ngọc Liệp,Xã,Ngọc Liệp,105.585709,20.996212,3,727307,6411
Xã Hợp Thắng,Xã,Hợp Thắng,105.592282,19.806062,3,727362,6466
Xã Minh Trí,Xã,Minh Trí,105.750692,21.259658,3,727563,6667
Xã Vĩnh Quang,Xã,Vĩnh Quang,105.577219,20.104174,3,727618,6722
Xã Hạ Bằng,Xã,Hạ Bằng,105.555614,21.008233,3,727819,6923
Xã Định Tăng,Xã,Định Tăng,105.6253,19.957803,3,727874,6978
